12:38:20.480 ->  SD OK
12:38:20.529 ->  BREAK STOP
12:38:20.767 ->  Controller Err
12:39:10.013 ->  SD OK
12:39:10.030 ->  BREAK STOP
12:39:10.269 ->  Controller Err
12:39:36.574 ->  SD OK
12:39:36.592 ->  BREAK STOP
12:39:36.828 ->  Controller Set
12:39:38.574 ->  START
12:39:38.763 ->  Speed:0.00 km/hr 
12:40:69.019 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:69.223 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:69.314 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:69.336 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:69.428 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:71.132 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:71.223 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:71.369 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:71.460 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:71.782 ->  Battery :12.34 V
12:40:71.986 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:72.077 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:73.664 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:73.755 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:74.020 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:74.228 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:74.496 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:74.527 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:74.794 ->  Battery :12.50 V
12:40:74.937 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:75.028 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:75.111 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:75.202 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:75.528 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:75.734 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:75.881 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:75.972 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:76.176 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:76.267 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:76.770 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:76.861 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:76.983 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:77.074 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:77.880 ->  Battery :12.49 V
12:40:78.926 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:79.017 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:79.221 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:79.312 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:79.936 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:80.027 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:80.951 ->  Battery :12.27 V
12:40:81.275 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:81.366 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:82.235 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:82.326 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:82.348 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:82.440 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:82.639 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:82.730 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:83.116 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:83.208 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:83.593 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:83.623 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:84.006 ->  Battery :12.37 V
12:40:84.270 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:84.302 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:40:84.506 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:84.597 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:85.343 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:40:85.434 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:40:85.999 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:26.089 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:26.532 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:26.624 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:27.434 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:27.525 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:27.729 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:27.935 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:28.139 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:28.233 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:28.256 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:28.347 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:28.551 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:28.758 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:29.022 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:29.113 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:29.317 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:29.528 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:29.611 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:29.641 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:41:29.846 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:29.936 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:30.138 ->  Battery :12.30 V
12:41:30.401 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:30.491 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:31.897 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:31.995 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:32.077 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:32.169 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:32.611 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:32.702 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:32.906 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:32.997 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:33.198 ->  Battery :12.24 V
12:41:33.401 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:33.505 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:33.769 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:33.860 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:34.666 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:34.874 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:35.259 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:35.291 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:41:35.611 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:35.702 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:36.151 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:36.240 ->  Battery :12.31 V
12:41:36.265 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:36.586 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:36.677 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:36.881 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:36.912 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 
12:41:37.534 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:37.635 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:38.093 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:38.185 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:38.388 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:38.480 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:39.285 ->  Battery :12.28 V
12:41:40.211 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:40.302 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:40.506 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:40.599 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:41.406 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:41.497 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:41.757 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:41.848 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:42.839 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:42.930 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:43.371 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:43.462 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:43.609 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:43.700 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:44.804 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:44.895 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:45.099 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:45.190 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:45.394 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:45.606 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:47.075 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:47.166 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:47.672 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:47.879 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:48.386 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:48.481 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:49.105 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:49.196 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:49.577 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:49.671 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:50.174 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:50.265 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:50.468 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:50.560 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:50.881 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:50.972 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:51.537 ->  Battery :12.25 V
12:41:52.582 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:52.676 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:53.723 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:53.814 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:54.497 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:54.588 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:54.609 ->  Battery :12.33 V
12:41:56.016 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:56.107 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:56.368 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:56.462 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:57.688 ->  Battery :12.28 V
12:41:58.133 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:58.224 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:59.509 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:59.601 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:60.765 ->  Battery :12.25 V
12:41:61.390 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:61.482 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:63.550 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:63.641 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:63.783 ->  Battery :12.28 V
12:41:64.409 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:64.500 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:65.603 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:65.694 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:66.860 ->  Battery :12.31 V
12:41:69.712 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:69.806 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:69.947 ->  Battery :12.49 V
12:41:70.452 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:70.543 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:71.167 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:71.258 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:71.578 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:71.669 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:71.873 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:71.967 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:72.492 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:72.583 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:72.907 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:72.996 ->  Battery :12.27 V
12:41:73.022 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:73.584 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:73.675 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:73.997 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:74.091 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:76.037 ->  Battery :12.34 V
12:41:78.888 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:78.979 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:80.389 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:80.480 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:81.764 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:81.855 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:81.937 ->  (96,95,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:82.023 ->  (95,96,94,94,0.00,100,0)	BREAK STOPPED 94　
12:41:85.236 ->  Battery :12.39 V
12:41:85.803 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:41:85.894 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:26.335 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:26.426 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:28.313 ->  Battery :12.25 V
12:42:28.456 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:28.547 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:28.693 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:28.785 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:29.165 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:29.257 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:30.061 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:30.153 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:30.356 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:30.448 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:31.371 ->  Battery :12.40 V
12:42:34.409 ->  Battery :12.30 V
12:42:37.928 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:38.019 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:39.726 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:39.934 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:40.558 ->  Battery :12.28 V
12:42:41.186 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:41.277 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:42.683 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:42.777 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:43.038 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:43.129 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:43.211 ->  (96,95,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:43.294 ->  (95,96,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:43.616 ->  Battery :12.27 V
12:42:46.347 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:46.438 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:46.640 ->  Battery :12.36 V
12:42:46.784 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:46.876 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:47.079 ->  (94,95,94,94,0.00,100,0)	BREAK STOPPED 
12:42:47.170 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
12:42:47.803 ->  (95,95,95,94,0.00,100,0)	FORWARD     94　95　
12:42:47.836 ->  (96,95,95,95,0.00,100,0)	FORWARD     95　
12:42:47.962 ->  (96,96,96,95,0.00,100,0)	FORWARD     95　96　
12:42:48.005 ->  (98,96,97,96,0.00,100,0)	FORWARD     96　97　
12:42:48.312 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:48.348 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:48.663 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:48.696 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:48.855 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:48.888 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:49.288 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:49.321 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:49.816 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:49.851 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:49.874 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:49.914 ->  (98,97,97,97,0.00,100,0)	FORWARD     
12:42:49.955 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:50.210 ->  (98,97,97,97,0.00,100,0)	FORWARD     
12:42:50.232 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:50.267 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:50.307 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:50.353 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:50.394 ->  (97,98,97,97,0.00,100,0)	FORWARD     
12:42:50.439 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
12:42:50.618 ->  (99,98,99,97,0.00,100,0)	FORWARD     97　98　99　
12:42:50.665 ->  (100,99,99,99,0.00,100,0)	FORWARD     99　
12:42:50.700 ->  (99,100,99,99,0.00,100,0)	FORWARD     
12:42:50.739 ->  (100,99,99,99,0.00,100,0)	FORWARD     99　
12:42:50.781 ->  (99,100,99,99,0.00,100,0)	FORWARD     
12:42:50.828 ->  (100,99,99,99,0.00,100,0)	FORWARD     99　
12:42:50.881 ->  (99,100,99,99,0.00,100,0)	FORWARD     
12:42:50.917 ->  (100,99,99,99,0.00,100,0)	FORWARD     99　
12:42:50.972 ->  (100,100,100,99,0.00,100,0)	FORWARD     99　100　
12:42:51.023 ->  (101,100,100,100,0.00,100,0)	FORWARD     100　
12:42:51.149 ->  (100,101,100,100,0.00,100,0)	FORWARD     
12:42:51.182 ->  (101,100,100,100,0.00,100,0)	FORWARD     100　
12:42:51.219 ->  (100,101,100,100,0.00,100,0)	FORWARD     
12:42:51.370 ->  (101,100,100,100,0.00,100,0)	FORWARD     100　
12:42:51.485 ->  (100,101,100,100,0.00,100,0)	FORWARD     
12:42:51.521 ->  (101,100,100,100,0.00,100,0)	FORWARD     100　
12:42:51.819 ->  (101,101,101,100,0.00,100,0)	FORWARD     100　101　
12:42:51.864 ->  (102,101,102,101,0.00,100,0)	FORWARD     101　102　
12:42:51.915 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:51.960 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.110 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.155 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.189 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.231 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.282 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.327 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.377 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.423 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.474 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.518 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.569 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.614 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.665 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.710 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.760 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.900 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:52.936 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:52.970 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.022 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.067 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.118 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.162 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.213 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.258 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.308 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.353 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.405 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.450 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.500 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.639 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.674 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.710 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.761 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.806 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.857 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.901 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:53.952 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:53.997 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:54.049 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:54.093 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:54.144 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:54.189 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:54.239 ->  (103,102,102,102,0.00,100,0)	FORWARD     102　
12:42:54.284 ->  (102,103,102,102,0.00,100,0)	FORWARD     
12:42:54.423 ->  (101,102,102,102,0.00,100,0)	FORWARD     
12:42:54.488 ->  (101,101,101,102,0.00,100,0)	FORWARD     102　101　
12:42:54.638 ->  (96,101,96,101,0.00,100,0)	FORWARD     101　100　99　98　97　96　
12:42:54.685 ->  (95,96,96,96,0.00,100,0)	FORWARD     96　
